SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_LINE_3,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM
100561,United States of America,15243,ST CLAIR HOSPITAL,PA,PITTSBURGH,1000 BOWER,R HILL ROAD,D,ALLEGHENY,(412) 942-4000,Acute Care Hospitals,Voluntary non-profit - Private,81944
100562,United States of America,15301,ADVANCED SURGICAL HOSPITAL,PA,WASHINGTON,100 TRICH , DRIVE,,WASHINGTON,(724) 884-0710,Acute Care Hospitals,Physician,74561
100563,United States of America,15301,"WASHINGTON HOSPITAL, THE",PA,WASHINGTON,155 WILSON,N AVENUE,,WASHINGTON,(724) 225-7000,Acute Care Hospitals,Voluntary non-profit - Private,39212
100564,United States of America,15317,CANONSBURG GENERAL HOSPITAL,PA,CANONSBURG,100 MEDICA,AL BOULEVARD,RD,WASHINGTON,(724) 873-5892,Acute Care Hospitals,Voluntary non-profit - Private,10090
100565,United States of America,15370,WASHINGTON HEALTH SYSTEM GREENE,PA,WAYNESBURG,350 BONAR , AVENUE,,GREENE,(724) 627-2602,Acute Care Hospitals,Voluntary non-profit - Private,36993
100566,United States of America,15401,UNIONTOWN HOSPITAL,PA,UNIONTOWN,500 WEST B,BERKELEY STREET,TREET,FAYETTE,(724) 430-5000,Acute Care Hospitals,Voluntary non-profit - Other,84408
100567,United States of America,15425,HIGHLANDS HOSPITAL,PA,CONNELLSVILLE,401 EAST M,MURPHY AVENUE,NUE,FAYETTE,(724) 628-1500,Acute Care Hospitals,Voluntary non-profit - Private,31859
100568,United States of America,15501,UPMC SOMERSET,PA,SOMERSET,225 SOUTH , CENTER AVENUE,ENUE,SOMERSET,(814) 443-5000,Acute Care Hospitals,Voluntary non-profit - Private,26536
100569,United States of America,15537,UPMC BEDFORD MEMORIAL,PA,EVERETT,10455 LINC,COLN HIGHWAY,AY,BEDFORD,(814) 623-6161,Acute Care Hospitals,Voluntary non-profit - Private,91729
100570,United States of America,15552,CONEMAUGH MEYERSDALE MEDICAL CENTER,PA,MEYERSDALE,200 HOSPIT,TAL DRIVE,,SOMERSET,(814) 634-5911,Critical Access Hospitals,Proprietary,28146
100571,United States of America,15601,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,GREENSBURG,532 WEST P,PITTSBURGH STREET, STREET,WESTMORELAND,(724) 832-4000,Acute Care Hospitals,Voluntary non-profit - Other,26297
100572,United States of America,15650,EXCELA HEALTH LATROBE HOSPITAL,PA,LATROBE,ONE MELLON,N WAY,,WESTMORELAND,(724) 537-1000,Acute Care Hospitals,Voluntary non-profit - Private,81960
100573,United States of America,15666,EXCELA HEALTH FRICK HOSPITAL,PA,MOUNT PLEASANT,508 SOUTH , CHURCH STREET,REET,WESTMORELAND,(724) 547-1500,Acute Care Hospitals,Voluntary non-profit - Other,91785
100574,United States of America,15701,INDIANA REGIONAL MEDICAL CENTER,PA,INDIANA,835 HOSPIT,TAL ROAD,,INDIANA,(724) 357-7000,Acute Care Hospitals,Voluntary non-profit - Private,91387
100575,United States of America,15767,PUNXSUTAWNEY AREA HOSPITAL,PA,PUNXSUTAWNEY,81 HILLCRE,EST DRIVE,,JEFFERSON,(814) 938-1800,Acute Care Hospitals,Voluntary non-profit - Private,87364
100576,United States of America,15779,TORRANCE STATE HOSPITAL,PA,TORRANCE,121 LONGVI,IEW DRIVE,,WESTMORELAND,(724) 459-8000,Psychiatric,Government - State,65015
100577,United States of America,15801,PENN HIGHLANDS DUBOIS,PA,DUBOIS,100 HOSPIT,TAL AVENUE,,CLEARFIELD,(814) 371-2200,Acute Care Hospitals,Voluntary non-profit - Other,93590
100578,United States of America,15825,PENN HIGHLANDS BROOKVILLE,PA,BROOKVILLE,100 HOSPIT,TAL ROAD,,JEFFERSON,(814) 849-2312,Critical Access Hospitals,Voluntary non-profit - Private,88046
100579,United States of America,15857,PENN HIGHLANDS ELK,PA,SAINT MARYS,763 JOHNSO,ONBURG ROAD,D,ELK,(814) 788-8000,Critical Access Hospitals,Voluntary non-profit - Private,75243
100580,United States of America,15905,CONEMAUGH MEMORIAL MEDICAL CENTER,PA,JOHNSTOWN,1086 FRANK,KLIN STREET,T,CAMBRIA,(814) 534-9000,Acute Care Hospitals,Proprietary,64035
100581,United States of America,15963,CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,PA,WINDBER,600 SOMERS,SET AVENUE,,SOMERSET,(814) 467-3000,Acute Care Hospitals,Voluntary non-profit - Private,46005
100582,United States of America,16001,BUTLER MEMORIAL HOSPITAL,PA,BUTLER,ONE HOSPIT,TAL WAY,,BUTLER,(724) 283-6666,Acute Care Hospitals,Voluntary non-profit - Private,71473
100583,United States of America,16105,UPMC JAMESON,PA,NEW CASTLE,1211 WILMI,INGTON AVENUE,NUE,LAWRENCE,(724) 656-4100,Acute Care Hospitals,Voluntary non-profit - Other,70908
100584,United States of America,16117,ELLWOOD CITY MEDICAL CENTER,PA,ELLWOOD CITY,724 PERSHI,ING STREET,,LAWRENCE,(724) 752-0081,Acute Care Hospitals,Proprietary,71151
100585,United States of America,16125,UPMC HORIZON,PA,GREENVILLE,110 NORTH , MAIN STREET,ET,MERCER,(724) 588-2100,Acute Care Hospitals,Voluntary non-profit - Private,42379
100586,United States of America,16127,GROVE CITY MEDICAL CENTER,PA,GROVE CITY,631 NORTH , BROAD STREET EXT.,EET EXT.,MERCER,(724) 450-7000,Acute Care Hospitals,Voluntary non-profit - Private,70899
100587,United States of America,16146,SHARON REGIONAL HEALTH SYSTEM,PA,SHARON,740 EAST S,STATE STREET,ET,MERCER,(724) 983-3800,Acute Care Hospitals,Proprietary,69629
100588,United States of America,16154,EDGEWOOD SURGICAL HOSPITAL,PA,TRANSFER,239 EDGEWO,OOD DRIVE EXTENSION,EXTENSION,MERCER,(724) 646-0400,Acute Care Hospitals,Physician,13503
100589,United States of America,16201,ACMH HOSPITAL,PA,KITTANNING,ONE NOLTE , DRIVE,,ARMSTRONG,(724) 543-8500,Acute Care Hospitals,Voluntary non-profit - Private,80902
100590,United States of America,16214,CLARION HOSPITAL,PA,CLARION,ONE HOSPIT,TAL DRIVE,,CLARION,(814) 226-9500,Acute Care Hospitals,Voluntary non-profit - Other,66661
100591,United States of America,16214,CLARION PSYCHIATRIC CENTER,PA,CLARION,TWO HOSPIT,TAL DR RD#3 BOX 188,3 BOX 188,CLARION,(814) 226-9545,Psychiatric,Proprietary,92435
100592,United States of America,16335,MEADVILLE MEDICAL CENTER,PA,MEADVILLE,751 LIBERT,TY STREET,,CRAWFORD,(814) 333-5000,Acute Care Hospitals,Voluntary non-profit - Private,11421
100593,United States of America,16346,UPMC NORTHWEST,PA,SENECA,100 FAIRFI,IELD DRIVE,,VENANGO,(814) 676-7600,Acute Care Hospitals,Voluntary non-profit - Other,61813
100594,United States of America,16354,TITUSVILLE HOSPITAL,PA,TITUSVILLE,406 WEST O,OAK STREET,,CRAWFORD,(814) 827-1851,Critical Access Hospitals,Voluntary non-profit - Private,79963
100595,United States of America,16365,WARREN GENERAL HOSPITAL,PA,WARREN,TWO CRESCE,ENT PARK WEST,EST,WARREN,(814) 723-3300,Acute Care Hospitals,Voluntary non-profit - Private,91395
100596,United States of America,16365,WARREN STATE HOSPITAL,PA,NORTH WARREN,33 MAIN DR,RIVE,,WARREN,(814) 723-5500,Psychiatric,Government - State,68668
100597,United States of America,16407,LECOM HEALTH CORRY MEMORIAL HOSPITAL,PA,CORRY,965 SHAMRO,OCK LANE,,ERIE,(814) 664-4641,Critical Access Hospitals,Government - Hospital District or Authority,71292
100598,United States of America,16509,MILLCREEK COMMUNITY HOSPITAL,PA,ERIE,5515 PEACH,H STREET,,ERIE,(814) 864-4031,Acute Care Hospitals,Voluntary non-profit - Private,39505
100599,United States of America,16544,SAINT VINCENT HOSPITAL,PA,ERIE,232 WEST 2,25TH STREET,T,ERIE,(814) 452-5111,Acute Care Hospitals,Voluntary non-profit - Private,28785
100600,United States of America,16550,UPMC HAMOT,PA,ERIE,201 STATE , STREET,,ERIE,(814) 877-6000,Acute Care Hospitals,Voluntary non-profit - Private,12194
100601,United States of America,16601,UPMC ALTOONA,PA,ALTOONA,620 HOWARD,D AVENUE,,BLAIR,(814) 889-2011,Acute Care Hospitals,Voluntary non-profit - Private,91574
100602,United States of America,16646,CONEMAUGH MINERS MEDICAL CENTER,PA,HASTINGS,290 HAIDA , AVENUE,,CAMBRIA,(814) 247-3100,Acute Care Hospitals,Proprietary,54498
100603,United States of America,16652,PENN HIGHLANDS HUNTINDON,PA,HUNTINGDON,1225 WARM , SPRINGS AVE,VE,HUNTINGDON,(814) 643-2290,Acute Care Hospitals,Voluntary non-profit - Other,41308
100604,United States of America,16673,CONEMAUGH NASON MEDICAL CENTER,PA,ROARING SPRING,105 NASON , DRIVE,,BLAIR,(814) 224-2141,Acute Care Hospitals,Voluntary non-profit - Private,78495
100605,United States of America,16686,TYRONE REGIONAL HEALTH NETWORK,PA,TYRONE,187 HOSPIT,TAL DRIVE,,BLAIR,(814) 684-1255,Critical Access Hospitals,Voluntary non-profit - Private,55071
100606,United States of America,16735,UPMC KANE,PA,KANE,4372 ROUTE,E 6,,MC KEAN,(814) 837-8585,Acute Care Hospitals,Voluntary non-profit - Private,61011
100607,United States of America,16803,MOUNT NITTANY MEDICAL CENTER,PA,STATE COLLEGE,1800 EAST , PARK AVE,,CENTRE,(814) 231-7000,Acute Care Hospitals,Voluntary non-profit - Private,39592
100608,United States of America,16828,MEADOWS PSYCHIATRIC CENTER,PA,CENTRE HALL,132 MEADOW,WS DRIVE,,CENTRE,(814) 364-2161,Psychiatric,Proprietary,21012
100609,United States of America,16830,PENN HIGHLANDS CLEARFIELD,PA,CLEARFIELD,809 TURNPI,IKE AVE,,CLEARFIELD,(814) 768-2497,Acute Care Hospitals,Voluntary non-profit - Other,41812
100610,United States of America,16901,UPMC SUSQUEHANNA SOLDIERS & SAILORS,PA,WELLSBORO,32-36 CENT,TRAL AVENUE,E,TIOGA,(570) 724-1631,Critical Access Hospitals,Voluntary non-profit - Private,81395
100611,United States of America,16915,UPMC COLE,PA,COUDERSPORT,1001 EAST , SECOND STREET,REET,POTTER,(814) 274-9301,Critical Access Hospitals,Voluntary non-profit - Other,80927
100612,United States of America,16947,TROY COMMUNITY HOSPITAL,PA,TROY,275 GUTHRI,IE DRIVE,,BRADFORD,(570) 297-2121,Critical Access Hospitals,Voluntary non-profit - Private,47675
100613,United States of America,17011,HOLY SPIRIT HOSPITAL,PA,CAMP HILL,503 NORTH , 21ST STREET,ET,CUMBERLAND,(717) 763-2100,Acute Care Hospitals,Voluntary non-profit - Private,90198
100614,United States of America,17015,CARLISLE REGIONAL MEDICAL CENTER,PA,CARLISLE,361 ALEXAN,NDER SPRING ROAD,G ROAD,CUMBERLAND,(717) 249-1212,Acute Care Hospitals,Proprietary,11134
100615,United States of America,17033,MILTON S HERSHEY MEDICAL CENTER,PA,HERSHEY,500 UNIVER,RSITY DRIVE,E,DAUPHIN,(717) 531-8521,Acute Care Hospitals,Voluntary non-profit - Private,68055
100616,United States of America,17042,GOOD SAMARITAN HOSPITAL,PA,LEBANON,FOURTH AND,D WALNUT STREETS,TREETS,LEBANON,(717) 270-7500,Acute Care Hospitals,Voluntary non-profit - Other,71590
100617,United States of America,17044,GEISINGER-LEWISTOWN HOSPITAL,PA,LEWISTOWN,400 HIGHLA,AND AVENUE,,MIFFLIN,(717) 248-5411,Acute Care Hospitals,Voluntary non-profit - Private,17810
100618,United States of America,17064,PHILHAVEN HOSPITAL,PA,MT GRETNA,283 SOUTH , BUTLER ROAD,AD,LEBANON,(717) 273-8871,Psychiatric,Voluntary non-profit - Church,17034
100619,United States of America,17105,PINNACLE HEALTH HOSPITALS,PA,HARRISBURG,409 SOUTH , SECOND STREET,REET,DAUPHIN,(717) 782-5181,Acute Care Hospitals,Voluntary non-profit - Other,19168
100620,United States of America,17110,PENNSYLVANIA PSYCHIATRIC INSTITUTE,PA,HARRISBURG,2501 NORTH,H THIRD STREET,REET,DAUPHIN,(717) 782-4742,Psychiatric,Proprietary,39435
100621,United States of America,17201,CHAMBERSBURG HOSPITAL,PA,CHAMBERSBURG,112 NORTH , SEVENTH STREET,TREET,FRANKLIN,(717) 267-3000,Acute Care Hospitals,Voluntary non-profit - Private,93041
100622,United States of America,17233,FULTON COUNTY MEDICAL CENTER,PA,MCCONNELLSBURG,214 PEACH , ORCHARD ROAD,OAD,FULTON,(717) 485-3155,Critical Access Hospitals,Voluntary non-profit - Private,64536
100623,United States of America,17257,ROXBURY TREATMENT CENTER,PA,SHIPPENSBURG,601 ROXBUR,RY ROAD,,CUMBERLAND,(717) 532-4217,Psychiatric,Proprietary,81222
100624,United States of America,17268,WAYNESBORO HOSPITAL,PA,WAYNESBORO,501 EAST M,MAIN ST,,FRANKLIN,(717) 765-4000,Acute Care Hospitals,Voluntary non-profit - Private,14101
100625,United States of America,17325,GETTYSBURG HOSPITAL,PA,GETTYSBURG,147 GETTYS,S STREET,,ADAMS,(717) 334-2121,Acute Care Hospitals,Voluntary non-profit - Other,72538
100626,United States of America,17331,UPMC PINNACLE HANOVER,PA,HANOVER,300 HIGHLA,AND AVE,,YORK,(717) 637-3711,Acute Care Hospitals,Voluntary non-profit - Private,32388
100627,United States of America,17402,OSS ORTHOPAEDIC HOSPITAL,PA,YORK,1861 POWDE,ER MILL RD,,YORK,(717) 718-2000,Acute Care Hospitals,Proprietary,76994
100628,United States of America,17403,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,PA,YORK,55 MONUMEN,NT ROAD,,YORK,(717) 812-6100,Acute Care Hospitals,Voluntary non-profit - Private,16665
100629,United States of America,17403,YORK HOSPITAL,PA,YORK,1001 SOUTH,H GEORGE STREET,TREET,YORK,(717) 851-2345,Acute Care Hospitals,Voluntary non-profit - Private,48737
100630,United States of America,17408,UPMC MEMORIAL,PA,YORK,1701 INNOV,VATION DRIVE,VE,YORK,(717) 843-8623,Acute Care Hospitals,Voluntary non-profit - Private,27472
100631,United States of America,17522,WELLSPAN EPHRATA COMMUNITY HOSPITAL,PA,EPHRATA,169 MARTIN,N AVENUE,,LANCASTER,(717) 733-0311,Acute Care Hospitals,Voluntary non-profit - Other,70110
100632,United States of America,17543,UPMC LITITZ,PA,LITITZ,1500 HIGHL,LANDS DRIVE,E,LANCASTER,(717) 625-5670,Acute Care Hospitals,Proprietary,80940
100633,United States of America,17603,LANCASTER BEHAVIORAL HEALTH HOSPITAL,PA,LANCASTER,333 HARRIS,SBURG AVENUE,UE,LANCASTER,(717) 740-4100,Psychiatric,Voluntary non-profit - Other,77043
100634,United States of America,17604,LANCASTER GENERAL HOSPITAL,PA,LANCASTER,555 NORTH , DUKE STREET,ET,LANCASTER,(717) 299-5511,Acute Care Hospitals,Voluntary non-profit - Other,31556
100635,United States of America,17701,WILLIAMSPORT REGIONAL MEDICAL CENTER,PA,WILLIAMSPORT,700 HIGH S,STREET,,LYCOMING,(570) 321-2389,Acute Care Hospitals,Voluntary non-profit - Other,27393
100636,United States of America,17740,GEISINGER JERSEY SHORE HOSPITAL,PA,JERSEY SHORE,1020 THOMP,PSON STREET,T,LYCOMING,(570) 398-3101,Critical Access Hospitals,Voluntary non-profit - Private,15952
100637,United States of America,17745,LOCK HAVEN HOSPITAL,PA,LOCK HAVEN,24 CREE DR,RIVE,,CLINTON,(570) 893-5024,Acute Care Hospitals,Proprietary,15371
100638,United States of America,17756,UPMC SUSQUEHANNA MUNCY,PA,MUNCY,215 EAST W,WATER STREET,ET,LYCOMING,(570) 546-8282,Critical Access Hospitals,Voluntary non-profit - Private,66742
100639,United States of America,17764,BUCKTAIL MEDICAL CENTER,PA,RENOVO,1001 PINE , STREET,,CLINTON,(570) 923-1000,Critical Access Hospitals,Voluntary non-profit - Private,32023
100640,United States of America,17801,SUNBURY COMMUNITY HOSPITAL,PA,SUNBURY,350 NORTH , 11TH STREET,ET,NORTHUMBERLND,(570) 286-3333,Acute Care Hospitals,Proprietary,28204
100641,United States of America,17815,GEISINGER-BLOOMSBURG HOSPITAL,PA,BLOOMSBURG,549 EAST F,FAIR STREET,T,COLUMBIA,(570) 387-2100,Acute Care Hospitals,Voluntary non-profit - Private,69614
100642,United States of America,17821,DANVILLE STATE HOSPITAL,PA,DANVILLE,50 KIRKBRI,IDE DRIVE,,MONTOUR,(570) 271-4500,Psychiatric,Government - State,55990
100643,United States of America,17822,GEISINGER MEDICAL CENTER,PA,DANVILLE,100 NORTH , ACADEMY AVENUE,VENUE,MONTOUR,(570) 271-6211,Acute Care Hospitals,Voluntary non-profit - Private,34222
100644,United States of America,17837,EVANGELICAL COMMUNITY HOSPITAL,PA,LEWISBURG,ONE HOSPIT,TAL DRIVE,,UNION,(570) 522-2200,Acute Care Hospitals,Voluntary non-profit - Other,61628
100645,United States of America,17901,LEHIGH VALLEY HOSPITAL-SCHUYLKILL S. JACKSON STREE,PA,POTTSVILLE,420 SOUTH , JACKSON STREET,TREET,SCHUYLKILL,(570) 621-5102,Acute Care Hospitals,Voluntary non-profit - Private,38605
100646,United States of America,18015,ST LUKE'S HOSPITAL BETHLEHEM,PA,BETHLEHEM,801 OSTRUM,M STREET,,NORTHAMPTON,(610) 954-4000,Acute Care Hospitals,Voluntary non-profit - Private,24776
100647,United States of America,18017,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,PA,BETHLEHEM,2310 HIGHL,LAND AVENUE,E,NORTHAMPTON,(610) 691-4300,Acute Care Hospitals,Physician,43813
100648,United States of America,18042,EASTON HOSPITAL,PA,EASTON,250 SOUTH , 21ST STREET,ET,NORTHAMPTON,(610) 250-4076,Acute Care Hospitals,Proprietary,84547
100649,United States of America,18045,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,PA,EASTON,1872 ST LU,UKE'S BLVD,,NORTHAMPTON,(484) 503-3000,Acute Care Hospitals,Voluntary non-profit - Private,61220
100650,United States of America,18071,PALMERTON HOSPITAL,PA,PALMERTON,135 LAFAYE,ETTE AVENUE,E,CARBON,(610) 826-3141,Acute Care Hospitals,Voluntary non-profit - Other,18160
100651,United States of America,18102,SACRED HEART HOSPITAL,PA,ALLENTOWN,421 CHEW S,STREET,,LEHIGH,(610) 776-4900,Acute Care Hospitals,Voluntary non-profit - Private,28942
100652,United States of America,18104,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,PA,ALLENTOWN,1503 CEDAR,R CREST BOULEVARD,ULEVARD,LEHIGH,(610) 871-9110,Acute Care Hospitals,Physician,15447
100653,United States of America,18105,LEHIGH VALLEY HOSPITAL,PA,ALLENTOWN,1200 SOUTH,H CEDAR CREST BOULEV,EST BOULEVARD,LEHIGH,(610) 402-2273,Acute Care Hospitals,Voluntary non-profit - Private,48423
100654,United States of America,18201,LEHIGH VALLEY HOSPITAL - HAZLETON,PA,HAZLETON,700 EAST B,BROAD STREET,ET,LUZERNE,(570) 501-4000,Acute Care Hospitals,Government - Local,63857
100655,United States of America,18218,ST LUKE'S MINERS MEMORIAL HOSPITAL,PA,COALDALE,360 W RUDD,DLE STREET,,SCHUYLKILL,(570) 645-2131,Acute Care Hospitals,Voluntary non-profit - Private,53248
100656,United States of America,18235,ST LUKE'S HOSPITAL-GNADEN HUETTEN CAMPUS,PA,LEHIGHTON,211 NORTH , 12TH STREET,ET,CARBON,(607) 377-1300,Acute Care Hospitals,Voluntary non-profit - Private,31000
100657,United States of America,18301,LEHIGH VALLEY HOSPITAL - POCONO,PA,EAST STROUDSBURG,206 EAST B,BROWN STREET,ET,MONROE,(570) 421-4000,Acute Care Hospitals,Voluntary non-profit - Private,78253
100658,United States of America,18360,ST LUKE'S HOSPITAL - MONROE CAMPUS,PA,STROUDSBURG,100 ST LUK,KE'S LANE,,MONROE,(272) 212-1000,Acute Care Hospitals,Voluntary non-profit - Private,86758
100659,United States of America,18411,CLARKS SUMMIT STATE HOSPITAL,PA,CLARKS SUMMIT,1451 HILLS,SIDE DRIVE,,LACKAWANNA,(570) 586-2011,Psychiatric,Government - State,22471
100660,United States of America,18431,WAYNE MEMORIAL HOSPITAL,PA,HONESDALE,601 PARK S,STREET,,WAYNE,(570) 253-8100,Acute Care Hospitals,Voluntary non-profit - Private,76515
100661,United States of America,18501,REGIONAL HOSPITAL OF SCRANTON,PA,SCRANTON,746 JEFFER,RSON AVENUE,E,LACKAWANNA,(570) 348-7100,Acute Care Hospitals,Proprietary,59772
100662,United States of America,18510,GEISINGER-COMMUNITY MEDICAL CENTER,PA,SCRANTON,1822 MULBE,ERRY STREET,T,LACKAWANNA,(570) 969-8240,Acute Care Hospitals,Voluntary non-profit - Private,79636
100663,United States of America,18510,MOSES TAYLOR HOSPITAL,PA,SCRANTON,700 QUINCY,Y AVENUE,,LACKAWANNA,(570) 340-2100,Acute Care Hospitals,Proprietary,81771
100664,United States of America,18603,BERWICK HOSPITAL CENTER,PA,BERWICK,701 EAST 1,16TH STREET,T,COLUMBIA,(570) 759-5020,Acute Care Hospitals,Proprietary,92451
100665,United States of America,18657,TYLER MEMORIAL HOSPITAL,PA,TUNKHANNOCK,5950 STATE,E ROUTE 6 WEST,WEST,WYOMING,(570) 836-2161,Acute Care Hospitals,Proprietary,44764
100666,United States of America,18704,FIRST HOSPITAL OF WYOMING VALLEY,PA,KINGSTON,562 WYOMIN,NG AVENUE,,LUZERNE,(570) 552-3900,Psychiatric,Proprietary,23986
100667,United States of America,18711,GEISINGER WYOMING VALLEY MEDICAL CENTER,PA,WILKES BARRE,1000 EAST , MOUNTAIN BOULEVARD,BOULEVARD,LUZERNE,(570) 826-7300,Acute Care Hospitals,Voluntary non-profit - Private,35502
100668,United States of America,18764,WILKES-BARRE GENERAL HOSPITAL,PA,WILKES-BARRE,575 NORTH , RIVER STREET,EET,LUZERNE,(570) 829-8111,Acute Care Hospitals,Voluntary non-profit - Private,38763
100669,United States of America,18801,ENDLESS MOUNTAINS HEALTH SYSTEMS,PA,MONTROSE,100 HOSPIT,TAL DRIVE,,SUSQUEHANNA,(570) 278-3801,Critical Access Hospitals,Voluntary non-profit - Private,72980
100670,United States of America,18840,ROBERT PACKER HOSPITAL,PA,SAYRE,ONE GUTHRI,IE SQUARE,,BRADFORD,(570) 888-6666,Acute Care Hospitals,Voluntary non-profit - Private,81709
100671,United States of America,18847,BARNES-KASSON COUNTY HOSPITAL,PA,SUSQUEHANNA,2872 TURNP,PIKE STREET,T,SUSQUEHANNA,(570) 853-3135,Critical Access Hospitals,Voluntary non-profit - Private,17413
100672,United States of America,18848,GUTHRIE TOWANDA MEMORIAL HOSPITAL,PA,TOWANDA,91 HOSPITA,AL DRIVE,,BRADFORD,(570) 265-2191,Acute Care Hospitals,Voluntary non-profit - Private,51652
100673,United States of America,18901,DOYLESTOWN HOSPITAL,PA,DOYLESTOWN,595 WEST S,STATE ST,,BUCKS,(215) 345-2200,Acute Care Hospitals,Voluntary non-profit - Private,49611
100674,United States of America,18901,FOUNDATIONS BEHAVIORAL HEALTH,PA,DOYLESTOWN,833 EAST B,BUTLER AVE,,BUCKS,(215) 345-0444,Psychiatric,Voluntary non-profit - Private,17257
100675,United States of America,18951,ST LUKE'S QUAKERTOWN HOSPITAL,PA,QUAKERTOWN,1021 PARK , AVENUE,,BUCKS,(215) 538-4500,Acute Care Hospitals,Voluntary non-profit - Private,65066
100676,United States of America,18960,GRAND VIEW HOSPITAL,PA,SELLERSVILLE,700 LAWN A,AVENUE,,BUCKS,(215) 453-4615,Acute Care Hospitals,Voluntary non-profit - Other,20885
